date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
9/3/85,"Too Late For Goodbyes, Julian Lennon",Too Late For Goodbyes,Julian Lennon,0.867,0.743,11.0,-8.229,0.0,0.0325,0.16,0.00365,0.0451,0.969,122.42,214645.0,0.5302752293577981
8/9/84,"On The Dark Side, John Cafferty",On The Dark Side,John Cafferty,0.392,0.727,9.0,-11.913,1.0,0.155,0.0357,0.000239,0.754,0.365,171.653,161827.0,0.5294117647058824
8/5/82,"Do You Believe In Love, Huey Lewis",Do You Believe In Love,Huey Lewis,0.547,0.636,11.0,-10.948,1.0,0.0314,0.0582,0.0,0.249,0.816,114.061,209000.0,0.5293040293040293
8/4/89,"I Wanna Have Some Fun, Samantha Fox",I Wanna Have Some Fun,Samantha Fox,0.639,0.88,2.0,-4.285,0.0,0.0401,0.165,2.06e-05,0.0512,0.962,130.212,164227.0,0.5284715284715285
9/5/81,"Time, The Alan Parsons Project",Time,The Alan Parsons Project,0.338,0.349,5.0,-12.7,0.0,0.0264,0.272,0.0677,0.143,0.109,146.827,314640.0,0.5284715284715285
8/10/83,"Don't Cry, Asia",Don't Cry,Asia,0.451,0.64,8.0,-7.785,0.0,0.038,0.466,0.0,0.704,0.396,144.124,246613.0,0.528125
9/5/87,"Meet Me Half Way, Kenny Loggins",Meet Me Half Way,Kenny Loggins,0.635,0.395,4.0,-13.005,1.0,0.0266,0.0929,0.0,0.27,0.334,117.096,219533.0,0.5278716216216216
9/4/83,"All Right, Christopher Cross",All Right,Christopher Cross,0.713,0.21,6.0,-23.74,0.0,0.0434,0.167,0.0,0.194,0.551,132.722,259533.0,0.5278350515463918
8/4/89,"Funky Cold Medina, Tone-Loc",Funky Cold Medina,Tone-Loc,0.988,0.633,5.0,-15.012,0.0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,248160.0,0.527687296416938
7/3/81,"Same Old Lang Syne, Dan Fogelberg",Same Old Lang Syne,Dan Fogelberg,0.457,0.355,0.0,-12.7,1.0,0.0284,0.792,1.85e-05,0.225,0.291,108.101,315733.0,0.52734375
9/7/88,"When It's Love, Van Halen",When It's Love,Van Halen,0.563,0.623,2.0,-12.327,1.0,0.0252,0.0494,0.000159,0.184,0.393,99.34,337907.0,0.527007299270073
9/1/88,"Valerie, Steve Winwood",Valerie,Steve Winwood,0.717,0.527,9.0,-10.779,1.0,0.0292,0.567,0.00668,0.0785,0.731,116.288,246667.0,0.5269899359560841
9/5/87,"Mandolin Rain, Bruce Hornsby",Mandolin Rain,Bruce Hornsby,0.563,0.421,7.0,-12.567,1.0,0.0311,0.822,2.28e-05,0.122,0.463,139.374,318947.0,0.526829268292683
9/6/84,"Miss Me Blind, Culture Club",Miss Me Blind,Culture Club,0.768,0.816,7.0,-6.66,0.0,0.0388,0.394,0.0,0.313,0.794,121.932,269880.0,0.5267489711934157
7/2/81,"More Than I Can Say, Leo Sayer",More Than I Can Say,Leo Sayer,0.728,0.511,10.0,-11.178,1.0,0.0233,0.198,0.00052,0.322,0.714,96.406,220533.0,0.5267175572519084
9/7/83,"Come Dancing, The Kinks",Come Dancing,The Kinks,0.491,0.751,7.0,-11.549,1.0,0.0686,0.23,1.22e-05,0.0666,0.916,152.43,236735.0,0.5264116575591985
8/10/83,"Promises, Promises, Naked Eyes","Promises, Promises",Naked Eyes,0.746,0.895,5.0,-5.381,1.0,0.0658,0.102,0.000242,0.0594,0.753,115.693,225840.0,0.5256241787122208
9/10/82,"Muscles, Diana Ross",Muscles,Diana Ross,0.7,0.387,5.0,-12.577,0.0,0.0542,0.267,0.000349,0.307,0.31,82.436,277960.0,0.5254545454545455
9/5/81,"What Are We Doin' In Love, Dottie West with Kenny Rogers",What Are We Doin' In Love,Dottie West with Kenny Rogers,0.562,0.379,1.0,-8.785,1.0,0.0293,0.673,0.0,0.0921,0.306,129.596,184458.0,0.5249343832020997
9/1/82,"Cool Night, Paul Davis",Cool Night,Paul Davis,0.576,0.528,2.0,-5.236,0.0,0.0258,0.67,0.0,0.347,0.663,107.21,218827.0,0.5247093023255814
8/9/84,"State of Shock, The Jacksons",State of Shock,The Jacksons,0.98,0.846,8.0,-7.696,0.0,0.139,0.283,0.149,0.052,0.891,121.562,271000.0,0.5244755244755244
9/5/87,"The Finer Things, Steve Winwood",The Finer Things,Steve Winwood,0.782,0.713,2.0,-6.999,0.0,0.0325,0.179,0.0321,0.105,0.572,124.674,251200.0,0.5237623762376238
9/7/88,"Nite And Day, Al B. Sure!",Nite And Day,Al B. Sure!,0.655,0.477,1.0,-9.616,0.0,0.0421,0.029,0.000221,0.0518,0.642,92.097,238013.0,0.5231316725978647
8/9/84,"Cover Me, Bruce Springsteen",Cover Me,Bruce Springsteen,0.535,0.884,9.0,-5.499,0.0,0.0407,0.00188,0.00126,0.14,0.796,120.555,205987.0,0.5225806451612903
8/6/85,"Who's Holding Donna Now, Debarge",Who's Holding Donna Now,Debarge,0.658,0.334,3.0,-14.648,0.0,0.0254,0.423,2.21e-05,0.127,0.647,90.173,267733.0,0.5216763005780347
8/9/90,"Praying For Time, George Michael",Praying For Time,George Michael,0.573,0.797,10.0,-8.451,1.0,0.0312,0.0221,0.00613,0.086,0.213,127.856,281333.0,0.5212765957446808
9/2/85,"Born In The USA, Bruce Springsteen",Born In The USA,Bruce Springsteen,0.398,0.952,4.0,-6.042,1.0,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680.0,0.5207207207207207
7/1/89,"Welcome To The Jungle, Guns N' Roses",Welcome To The Jungle,Guns N' Roses,0.453,0.987,8.0,-4.485,1.0,0.0889,0.0195,0.283,0.268,0.316,123.544,273480.0,0.5207207207207207
8/8/87,"When Smokey Sings, ABC",When Smokey Sings,ABC,0.732,0.765,5.0,-8.75,1.0,0.0287,0.0505,0.0798,0.169,0.876,126.186,259293.0,0.5201729106628241
8/9/90,"Come Back To Me, Janet Jackson",Come Back To Me,Janet Jackson,0.428,0.409,5.0,-12.346,0.0,0.0271,0.626,0.00961,0.138,0.0611,77.906,332742.0,0.5197841726618705
8/11/86,"True Colors, Cyndi Lauper",True Colors,Cyndi Lauper,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600.0,0.5194805194805195
8/9/90,"Something Happened On The Way To Heaven, Phil Collins",Something Happened On The Way To Heaven,Phil Collins,0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,291587.0,0.51931330472103
9/7/83,"Affair Of The Heart, Rick Springfield",Affair Of The Heart,Rick Springfield,0.636,0.907,9.0,-5.96,0.0,0.0429,0.135,1.16e-06,0.0989,0.465,129.063,227213.0,0.5192307692307693
7/11/87,"Casanova, Levert",Casanova,Levert,0.711,0.844,4.0,-3.927,0.0,0.0891,0.0447,1.18e-05,0.0672,0.802,92.956,262373.0,0.5192307692307693
8/7/89,"Soldier Of Love, Donny Osmond",Soldier Of Love,Donny Osmond,0.498,0.95,10.0,-5.786,0.0,0.061,0.0507,0.00324,0.168,0.889,192.563,353440.0,0.5192307692307693
8/6/85,"Walking On Sunshine, Katrina And The Waves",Walking On Sunshine,Katrina And The Waves,0.596,0.869,10.0,-11.97,1.0,0.037,0.0116,0.173,0.0678,0.944,109.902,238733.0,0.5188235294117648
9/3/85,"Do What You Do, Jermaine Jackson",Do What You Do,Jermaine Jackson,0.713,0.434,1.0,-9.999,0.0,0.0275,0.681,0.0,0.106,0.544,112.535,288720.0,0.5181347150259067
7/4/90,"Price Of Love, Bad English",Price Of Love,Bad English,0.348,0.444,9.0,-10.001,1.0,0.0288,0.0201,1.23e-05,0.0639,0.241,138.194,286040.0,0.5179340028694405
9/5/81,"While You See A Chance, Steve Winwood",While You See A Chance,Steve Winwood,0.602,0.732,2.0,-8.29,1.0,0.0282,0.36,0.000314,0.0755,0.411,129.355,312773.0,0.5175718849840255
9/1/82,"We're In This Love Together, Al Jarreau",We're In This Love Together,Al Jarreau,0.597,0.323,5.0,-15.648,1.0,0.0495,0.564,2.33e-05,0.628,0.627,79.398,226067.0,0.5175202156334232
9/6/90,"Get Up! (Before The Night Is Over), Technotronic",Get Up! (Before The Night Is Over),Technotronic,0.79,0.727,6.0,-11.84,0.0,0.105,0.00418,0.000162,0.0628,0.67,123.958,337093.0,0.517464424320828
9/10/82,"Hot In The City, Billy Idol",Hot In The City,Billy Idol,0.66,0.897,5.0,-5.558,1.0,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,219133.0,0.517388218594748
8/6/85,"What About Love?, Heart",What About Love?,Heart,0.246,0.631,2.0,-7.067,0.0,0.0377,0.295,0.0,0.321,0.3,160.633,221671.0,0.5169988276670574
7/4/90,"I Wish It Would Rain Down, Phil Collins",I Wish It Would Rain Down,Phil Collins,0.51,0.667,8.0,-4.715,1.0,0.0294,0.292,0.00683,0.313,0.356,125.887,327747.0,0.516994633273703
9/7/88,"Mercedes Boy, Pebbles",Mercedes Boy,Pebbles,0.795,0.333,8.0,-14.609,1.0,0.0769,0.052,0.0295,0.319,0.967,114.764,295893.0,0.5167464114832535
8/3/86,"A Love Bizarre, Sheila E.",A Love Bizarre,Sheila E.,0.768,0.612,1.0,-13.381,1.0,0.0454,0.0217,0.0239,0.0513,0.878,113.798,738053.0,0.5166015625
7/3/81,"Miss Sun, Boz Scaggs",Miss Sun,Boz Scaggs,0.735,0.665,9.0,-8.426,1.0,0.028,0.215,0.0596,0.0793,0.729,103.549,331293.0,0.5164556962025317
7/3/81,"I Made It Through The Rain, Barry Manilow",I Made It Through The Rain,Barry Manilow,0.326,0.312,10.0,-10.307,1.0,0.0284,0.678,1.16e-06,0.11,0.13,137.115,264960.0,0.5161290322580645
7/4/90,"Here We Are, Gloria Estefan",Here We Are,Gloria Estefan,0.694,0.467,9.0,-14.437,1.0,0.0329,0.639,1.61e-05,0.0869,0.63,142.132,289707.0,0.5157894736842106
9/1/88,"In My Dreams, REO Speedwagon",In My Dreams,REO Speedwagon,0.623,0.38,11.0,-15.221,1.0,0.0309,0.0476,0.0,0.3,0.46,144.882,270227.0,0.5154639175257731
9/8/86,"Baby Love, Regina",Baby Love,Regina,0.744,0.582,2.0,-6.648,0.0,0.0413,0.176,1.06e-06,0.135,0.842,97.852,217587.0,0.5148005148005148
8/10/83,"Human Nature, Michael Jackson",Human Nature,Michael Jackson,0.628,0.409,2.0,-14.348,1.0,0.0306,0.498,0.00565,0.29,0.755,93.005,246040.0,0.5144356955380578
9/9/89,"Lay Your Hands On Me, Bon Jovi",Lay Your Hands On Me,Bon Jovi,0.259,0.912,2.0,-5.665,1.0,0.0728,0.0268,1.98e-06,0.241,0.283,99.738,358760.0,0.5140562248995983
8/3/86,"Life In A Northern Town, The Dream Academy",Life In A Northern Town,The Dream Academy,0.563,0.476,4.0,-13.342,1.0,0.0329,0.265,0.0,0.494,0.432,121.67,259293.0,0.5127906976744186
9/1/82,"Just Once, Quincy Jones",Just Once,Quincy Jones,0.543,0.241,0.0,-17.245,1.0,0.0404,0.733,0.0,0.0944,0.326,71.878,273333.0,0.5121006776379478
9/2/85,"Valotte, Julian Lennon",Valotte,Julian Lennon,0.571,0.512,0.0,-9.73,1.0,0.0259,0.238,0.0773,0.0998,0.188,72.17,257040.0,0.5120567375886524
8/6/85,"Some Like It Hot, The Power Station",Some Like It Hot,The Power Station,0.732,0.893,2.0,-8.355,1.0,0.0488,0.0816,2.05e-05,0.0783,0.654,125.487,305467.0,0.5118483412322276
9/4/88,"Pump Up The Volume, M/A/R/R/S",Pump Up The Volume,M/A/R/R/S,0.765,0.592,7.0,-15.634,1.0,0.0631,0.000924,0.578,0.0484,0.52,113.236,389067.0,0.511605415860735
9/3/85,"Solid, Ashford",Solid,Ashford,0.814,0.474,0.0,-12.017,1.0,0.0309,0.27,8.16e-06,0.599,0.956,101.241,312000.0,0.5110913930789707
8/3/86,"Nikita, Elton John",Nikita,Elton John,0.632,0.656,7.0,-9.29,1.0,0.0277,0.123,0.000264,0.0735,0.752,86.605,343240.0,0.5110410094637224
9/1/88,"We'll Be Together, Sting",We'll Be Together,Sting,0.794,0.75,5.0,-4.952,1.0,0.0389,0.462,2.52e-05,0.716,0.961,119.942,239554.0,0.5110410094637224
9/1/82,"Comin' In And Out Of Your Life, Barbra Streisand",Comin' In And Out Of Your Life,Barbra Streisand,0.338,0.295,1.0,-14.062,1.0,0.0388,0.804,1.67e-05,0.073,0.187,140.057,248667.0,0.5109780439121756
9/7/83,"My Love, Lionel Richie",My Love,Lionel Richie,0.267,0.16,8.0,-13.155,1.0,0.0362,0.689,0.0,0.086,0.122,62.308,244973.0,0.5109780439121756
9/1/88,"I Live For Your Love, Natalie Cole",I Live For Your Love,Natalie Cole,0.335,0.361,6.0,-9.431,1.0,0.0318,0.864,0.115,0.13,0.169,84.526,267067.0,0.510548523206751
8/10/88,"Don't Know What You Got (Till It's Gone), Cinderella",Don't Know What You Got (Till It's Gone),Cinderella,0.247,0.749,9.0,-5.542,1.0,0.0357,0.0649,0.0818,0.752,0.232,130.192,274067.0,0.5100105374077977
9/8/86,"Walk This Way, Run-D.M.C.",Walk This Way,Run-D.M.C.,0.761,0.711,9.0,-7.989,1.0,0.0604,0.0174,0.000101,0.0652,0.947,105.448,310387.0,0.5099601593625498
9/5/87,"Something So Strong, Crowded House",Something So Strong,Crowded House,0.578,0.673,7.0,-13.156,1.0,0.0446,0.0968,8.33e-05,0.0927,0.721,119.786,171573.0,0.5098265895953757
7/1/84,"Church Of The Poison Mind, Culture Club",Church Of The Poison Mind,Culture Club,0.597,0.902,7.0,-4.246,0.0,0.0355,0.0899,0.0,0.65,0.96,130.674,212147.0,0.5097001763668431
9/1/82,"The Theme From Hill Street Blues, Mike Post",The Theme From Hill Street Blues,Mike Post,0.657,0.267,3.0,-15.333,1.0,0.0288,0.592,0.907,0.077,0.204,97.714,193893.0,0.5094736842105263
8/1/83,"It's Raining Again, Supertramp",It's Raining Again,Supertramp,0.603,0.674,10.0,-6.808,1.0,0.0295,0.62,0.00261,0.26,0.559,121.261,264240.0,0.5090361445783131
9/4/88,"Just Like Paradise, David Lee Roth",Just Like Paradise,David Lee Roth,0.611,0.853,2.0,-4.983,1.0,0.034,0.0219,0.0,0.671,0.376,135.558,243280.0,0.5089463220675944
9/7/88,"Fast Car, Tracy Chapman",Fast Car,Tracy Chapman,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,296800.0,0.5086505190311419
9/8/86,"Twist And Shout, The Beatles",Twist And Shout,The Beatles,0.482,0.849,2.0,-9.198,1.0,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227.0,0.5084745762711864
8/9/90,"Everybody Everybody, Black Box",Everybody Everybody,Black Box,0.712,0.785,5.0,-6.418,0.0,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643,247002.0,0.5084507042253521
8/8/87,"Luka, Suzanne Vega",Luka,Suzanne Vega,0.63,0.697,6.0,-10.654,1.0,0.0311,0.189,0.000258,0.116,0.796,124.956,231933.0,0.5084507042253521
9/7/83,"Hot Girls In Love, Loverboy",Hot Girls In Love,Loverboy,0.495,0.772,9.0,-11.164,1.0,0.0535,0.00658,6.27e-06,0.182,0.56,153.743,239000.0,0.5079365079365079
9/8/86,"You Can Call Me Al, Paul Simon",You Can Call Me Al,Paul Simon,0.776,0.763,5.0,-8.124,1.0,0.0534,0.182,0.00647,0.077,0.82,128.433,280000.0,0.5072376357056695
9/6/90,"Mentirosa, Mellow Man Ace",Mentirosa,Mellow Man Ace,0.966,0.505,1.0,-14.762,1.0,0.111,0.0678,0.0,0.197,0.826,113.592,258533.0,0.5070422535211268
8/5/82,"Caught Up In You, 38 Special",Caught Up In You,38 Special,0.425,0.681,1.0,-8.604,0.0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,279333.0,0.5070175438596491
9/7/88,"The Valley Road, Bruce Hornsby",The Valley Road,Bruce Hornsby,0.619,0.55,2.0,-9.682,1.0,0.0291,0.411,0.00637,0.0835,0.529,126.163,282293.0,0.5069306930693069
9/7/88,"Two Occasions, The Deele",Two Occasions,The Deele,0.543,0.667,9.0,-9.546,0.0,0.0716,0.0259,3.96e-05,0.299,0.559,169.633,258427.0,0.506896551724138
9/9/89,"Express Yourself, Madonna",Express Yourself,Madonna,0.667,0.93,7.0,-4.585,1.0,0.0608,0.0108,0.0,0.176,0.893,115.57,239093.0,0.5059288537549407
8/11/86,"Don't Get Me Wrong, Pretenders",Don't Get Me Wrong,Pretenders,0.46,0.932,0.0,-6.264,1.0,0.0469,0.138,0.00496,0.101,0.849,203.617,227626.0,0.5054602184087363
9/5/81,"Somebody's Knockin', Terri Gibbs",Somebody's Knockin',Terri Gibbs,0.699,0.515,11.0,-10.816,0.0,0.0299,0.233,2.56e-06,0.0888,0.734,95.044,181667.0,0.5052192066805845
9/12/89,"Just Like Jesse James, Cher",Just Like Jesse James,Cher,0.4,0.563,8.0,-10.233,1.0,0.0307,0.17,0.0,0.133,0.442,138.006,245733.0,0.5046728971962617
8/11/86,"Victory, Kool",Victory,Kool,0.809,0.571,3.0,-16.434,0.0,0.0534,0.00594,0.0313,0.0624,0.969,123.075,278293.0,0.5046728971962617
8/6/85,"Fresh, Kool",Fresh,Kool,0.838,0.381,11.0,-16.867,0.0,0.0351,0.00912,0.0988,0.0364,0.95,117.708,266560.0,0.5041899441340782
9/12/89,"Living In Sin, Bon Jovi",Living In Sin,Bon Jovi,0.267,0.793,4.0,-7.12,1.0,0.0415,0.0247,0.0,0.0634,0.526,174.118,279053.0,0.5041899441340782
9/1/82,"When She Was My Girl, Four Tops",When She Was My Girl,Four Tops,0.696,0.593,5.0,-10.283,1.0,0.0399,0.203,0.00219,0.0767,0.778,100.346,206053.0,0.5041666666666667
8/8/87,"I Just Can't Stop Loving You, Michael Jackson With Siedah Garrett",I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,0.654,0.444,5.0,-9.959,1.0,0.0353,0.646,2.6e-06,0.0414,0.274,100.163,252520.0,0.5038560411311054
8/9/90,"Oh Girl, Paul Young",Oh Girl,Paul Young,0.57,0.575,9.0,-7.032,1.0,0.0318,0.267,0.0,0.0823,0.421,135.903,216373.0,0.5038095238095238
9/6/84,"They Don't Know, Tracey Ullman",They Don't Know,Tracey Ullman,0.505,0.843,0.0,-3.952,1.0,0.0372,0.142,7.34e-05,0.148,0.809,114.076,179627.0,0.5034843205574913
9/8/86,"Dreamtime, Daryl Hall",Dreamtime,Daryl Hall,0.617,0.773,7.0,-10.03,1.0,0.0323,0.0333,1.46e-06,0.0994,0.794,121.675,285093.0,0.5033557046979866
8/10/83,"Major Tom (Coming Home), Peter Schilling",Major Tom (Coming Home),Peter Schilling,0.787,0.42,4.0,-14.32,0.0,0.0645,0.153,0.164,0.169,0.838,161.247,301373.0,0.5031185031185031
8/9/90,"Knockin' Boots, Candyman",Knockin' Boots,Candyman,0.94,0.662,7.0,-8.786,1.0,0.292,0.0954,0.0,0.376,0.657,101.403,233027.0,0.5031055900621119
9/1/88,"The One I Love, R.E.M.",The One I Love,R.E.M.,0.488,0.84,2.0,-4.626,1.0,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,197800.0,0.5025125628140704
9/7/83,"China Girl, David Bowie",China Girl,David Bowie,0.651,0.699,4.0,-7.867,0.0,0.0277,0.039,0.0659,0.124,0.832,133.793,333817.0,0.5023255813953489
9/9/89,"Love In An Elevator, Aerosmith",Love In An Elevator,Aerosmith,0.449,0.961,4.0,-4.305,1.0,0.0701,0.00854,0.00276,0.343,0.602,93.956,321827.0,0.5019607843137255
7/6/86,"Harlem Shuffle, The Rolling Stones",Harlem Shuffle,The Rolling Stones,0.742,0.94,2.0,-3.485,1.0,0.0756,0.0866,0.0279,0.319,0.782,121.747,204427.0,0.5014836795252225
8/10/88,"Forever Young, Rod Stewart",Forever Young,Rod Stewart,0.602,0.493,4.0,-17.899,1.0,0.0279,0.0934,0.00251,0.28,0.505,101.941,248000.0,0.5013054830287207
9/7/83,"How Am I Supposed To Live Without You, Laura Branigan",How Am I Supposed To Live Without You,Laura Branigan,0.559,0.469,10.0,-8.26,1.0,0.0355,0.813,8.33e-05,0.134,0.185,139.079,263320.0,0.5012531328320803
9/11/85,"You Are My Lady, Freddie Jackson",You Are My Lady,Freddie Jackson,0.7,0.254,10.0,-16.019,1.0,0.0429,0.46,0.0,0.1,0.408,91.437,284119.0,0.5012531328320803
8/11/86,"Love Will Conquer All, Lionel Richie",Love Will Conquer All,Lionel Richie,0.79,0.443,2.0,-10.078,0.0,0.026,0.169,1.68e-06,0.272,0.646,98.043,340987.0,0.500772797527048
8/10/88,"Never Tear Us Apart, INXS",Never Tear Us Apart,INXS,0.665,0.686,0.0,-5.849,1.0,0.0268,0.0518,0.000176,0.174,0.275,96.848,185694.0,0.5004730368968779
9/7/88,"Everything Your Heart Desires, Daryl Hall John Oates",Everything Your Heart Desires,Daryl Hall John Oates,0.706,0.861,10.0,-5.774,1.0,0.0411,0.157,1.29e-06,0.256,0.887,99.992,300467.0,0.5
9/4/83,"I Won't Hold You Back, Toto",I Won't Hold You Back,Toto,0.539,0.306,0.0,-15.067,0.0,0.0264,0.404,0.0,0.0608,0.0643,102.245,293307.0,0.5
9/12/89,"What Kind Of Man Would I Be?, Chicago",What Kind Of Man Would I Be?,Chicago,0.517,0.764,0.0,-6.649,1.0,0.0282,0.0701,2.78e-06,0.221,0.246,88.142,252360.0,0.5
9/6/84,"Adult Education, Daryl Hall John Oates",Adult Education,Daryl Hall John Oates,0.66,0.749,9.0,-7.282,0.0,0.0372,0.0371,3.74e-05,0.042,0.932,91.464,323613.0,0.4991364421416234
9/1/82,"Take My Heart (You Can Have It If You Want It), Kool",Take My Heart (You Can Have It If You Want It),Kool,0.927,0.379,11.0,-15.887,1.0,0.136,0.216,8.3e-06,0.0432,0.947,111.733,246427.0,0.4991364421416234
9/1/82,"Hooked On Classics, Royal Philharmonic Orchestra",Hooked On Classics,Royal Philharmonic Orchestra,0.738,0.455,2.0,-15.644,1.0,0.0514,0.0522,0.773,0.0727,0.607,130.399,306133.0,0.4987531172069825
9/9/89,"Shower Me With Your Love, Surface",Shower Me With Your Love,Surface,0.632,0.356,9.0,-10.811,1.0,0.0309,0.523,5.76e-06,0.0961,0.197,131.28,294960.0,0.4986187845303867
9/5/87,"Midnight Blue, Lou Gramm",Midnight Blue,Lou Gramm,0.641,0.836,0.0,-7.155,1.0,0.0284,0.105,0.0335,0.0714,0.659,113.758,234693.0,0.49751243781094523
9/5/87,"Just To See Her, Smokey Robinson",Just To See Her,Smokey Robinson,0.821,0.379,4.0,-15.489,0.0,0.0334,0.153,0.0,0.0839,0.914,109.123,244027.0,0.4971815107102593
9/3/85,"Private Dancer, Tina Turner",Private Dancer,Tina Turner,0.587,0.572,2.0,-9.656,1.0,0.0413,0.363,0.0871,0.0915,0.471,115.466,434373.0,0.49617151607963245
8/4/89,"Stand, R.E.M.",Stand,R.E.M.,0.653,0.738,4.0,-10.057,1.0,0.0285,0.397,0.0,0.0931,0.932,109.322,192960.0,0.49587912087912084
9/9/89,"Rock Wit'cha, Bobby Brown",Rock Wit'cha,Bobby Brown,0.685,0.547,11.0,-12.417,0.0,0.0487,0.0306,1.05e-05,0.0694,0.909,77.509,289533.0,0.494949494949495
7/3/81,"Another One Bites The Dust, Queen",Another One Bites The Dust,Queen,0.933,0.528,5.0,-6.472,0.0,0.162,0.112,0.329,0.163,0.756,109.975,214653.0,0.49420289855072463
9/7/88,"Wait, White Lion",Wait,White Lion,0.426,0.651,2.0,-10.139,1.0,0.0347,0.0618,4.37e-06,0.279,0.414,142.004,240800.0,0.49273743016759775
7/1/89,"Smooth Criminal, Michael Jackson",Smooth Criminal,Michael Jackson,0.853,0.981,8.0,-3.947,1.0,0.0751,0.247,0.468,0.306,0.595,118.193,257760.0,0.4923413566739607
9/7/88,"I Don't Want To Live Without You, Foreigner",I Don't Want To Live Without You,Foreigner,0.431,0.522,11.0,-8.625,1.0,0.0295,0.436,1.91e-05,0.109,0.233,199.786,237693.0,0.4914965986394558
7/4/84,"An Innocent Man, Billy Joel",An Innocent Man,Billy Joel,0.509,0.382,0.0,-9.441,1.0,0.0351,0.0466,0.0,0.112,0.427,105.764,318000.0,0.49090909090909096
8/3/86,"King For A Day, Thompson Twins",King For A Day,Thompson Twins,0.71,0.778,4.0,-7.473,1.0,0.0441,0.102,1.48e-05,0.0482,0.633,109.106,318147.0,0.4904214559386973
8/3/86,"Go Home, Stevie Wonder",Go Home,Stevie Wonder,0.75,0.498,7.0,-15.939,0.0,0.0372,0.141,5.61e-05,0.135,0.857,119.238,318040.0,0.4898305084745763
9/12/89,"Poison, Alice Cooper",Poison,Alice Cooper,0.28,0.908,2.0,-5.509,0.0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,0.48915989159891593
8/9/90,"Unchained Melody, The Righteous Brothers",Unchained Melody,The Righteous Brothers,0.339,0.208,0.0,-16.725,1.0,0.0308,0.396,0.000519,0.18,0.288,98.54,218013.0,0.4887459807073955
9/1/88,"Causing A Commotion, Madonna",Causing A Commotion,Madonna,0.771,0.749,5.0,-10.628,0.0,0.0401,0.216,0.00184,0.135,0.854,119.875,261667.0,0.4886877828054298
9/1/88,"Cherry Bomb, John Mellencamp",Cherry Bomb,John Mellencamp,0.744,0.945,7.0,-3.266,1.0,0.0286,0.0509,1.41e-06,0.0435,0.961,113.882,287107.0,0.4883720930232558
8/6/85,"Sentimental Street, Night Ranger",Sentimental Street,Night Ranger,0.66,0.579,0.0,-12.746,1.0,0.029,0.188,0.0,0.0687,0.583,99.641,253733.0,0.4881756756756757
7/3/87,"Ballerina Girl, Lionel Richie",Ballerina Girl,Lionel Richie,0.388,0.286,0.0,-13.287,1.0,0.0347,0.781,0.0,0.0647,0.26,200.733,217827.0,0.48795180722891573
9/6/84,"Breakdance, Irene Cara",Breakdance,Irene Cara,0.691,0.803,5.0,-7.464,0.0,0.0501,0.000775,0.175,0.123,0.533,130.833,207240.0,0.48783783783783785
7/11/87,"Bad, Michael Jackson",Bad,Michael Jackson,0.787,0.889,8.0,-3.786,1.0,0.0397,0.00462,0.423,0.0665,0.394,114.091,247360.0,0.48756218905472637
8/5/82,"Making Love, Roberta Flack",Making Love,Roberta Flack,0.446,0.104,5.0,-16.98,1.0,0.0307,0.865,0.00126,0.0895,0.0901,139.084,224733.0,0.487292817679558
8/4/89,"Dreamin', Vanessa Williams",Dreamin',Vanessa Williams,0.523,0.397,1.0,-16.407,0.0,0.0405,0.144,0.0,0.283,0.453,167.931,326507.0,0.48661800486618
9/1/88,"I Could Never Take The Place Of Your Man, Prince",I Could Never Take The Place Of Your Man,Prince,0.62,0.775,0.0,-9.528,1.0,0.0276,0.0475,0.0348,0.213,0.772,147.804,388896.0,0.48653198653198654
9/10/82,"Heartlight, Neil Diamond",Heartlight,Neil Diamond,0.57,0.339,3.0,-17.679,1.0,0.031,0.539,7.55e-05,0.152,0.556,119.605,265907.0,0.4865229110512129
9/12/89,"We Can't Go Wrong, The Cover Girls",We Can't Go Wrong,The Cover Girls,0.587,0.409,9.0,-15.075,1.0,0.0279,0.0168,0.0353,0.0458,0.449,143.639,316627.0,0.4865229110512129
9/1/88,"That's What Love Is All About, Michael Bolton",That's What Love Is All About,Michael Bolton,0.527,0.273,5.0,-15.253,1.0,0.0378,0.792,2.45e-05,0.124,0.17,121.79,237627.0,0.48638132295719844
9/7/88,"Just Got Paid, Johnny Kemp",Just Got Paid,Johnny Kemp,0.794,0.783,7.0,-6.4,1.0,0.0804,0.0157,2.75e-05,0.109,0.784,117.112,212467.0,0.4856828193832599
